03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
10350,143.7016291485457,4,10208,453,156.0,649,2,10.0,143.7016291485457,1683585964,0,2528.0,2.0,36.12,0.0,2496.0,2.0,0.0,35.6,35.61,0.0,2.0,2496.0,36.4,2528.0,2.0,0.0,,,,,,,
10542,143.74918854164662,4,10432,454,154.62,650,2,10.0,143.74918854164662,1683585965,0,2560.0,2.0,36.13,0.0,2528.0,2.0,0.0,35.61,35.58,0.0,2.0,2528.0,36.38,2592.0,2.0,0.0,,,,,,,
10732,143.72616552256392,4,10592,455,153.32,651,2,10.0,143.72616552256392,1683585966,0,2624.0,2.0,36.14,0.0,2592.0,2.0,0.0,35.66,35.58,0.0,2.0,2592.0,36.37,2624.0,2.0,0.0,,,,,,,
10923,143.73653555458316,4,10784,456,151.98,653,2,10.0,143.73653555458316,1683585968,0,2656.0,2.0,36.15,0.0,2624.0,2.0,0.0,35.68,35.55,0.0,2.0,2624.0,36.35,2688.0,2.0,0.0,,,,,,,
11114,143.7711380006809,4,10976,457,150.61,654,2,10.0,143.7711380006809,1683585969,0,2720.0,2.0,36.17,0.0,2656.0,2.0,0.0,35.69,35.54,0.0,2.0,2688.0,36.34,2720.0,2.0,0.0,,,,,,,
11304,143.7465871658095,4,11168,458,149.32,655,2,10.0,143.7465871658095,1683585970,0,2752.0,2.0,36.17,0.0,2720.0,2.0,0.0,35.73,35.54,0.0,2.0,2720.0,36.33,2784.0,2.0,0.0,,,,,,,
11494,143.78741883505126,4,11360,459,147.95,656,2,10.0,143.78741883505126,1683585971,0,2816.0,2.0,36.19,0.0,2752.0,2.0,0.0,35.74,35.49,0.0,2.0,2784.0,36.32,2816.0,2.0,0.0,,,,,,,
11686,143.8198568497108,4,11552,460,146.59,658,2,10.0,143.8198568497108,1683585973,0,2848.0,2.0,36.2,0.0,2816.0,2.0,0.0,35.79,35.5,0.0,2.0,2816.0,36.3,2880.0,2.0,0.0,,,,,,,
11876,143.7944942060515,4,11744,461,145.29,659,2,10.0,143.7944942060515,1683585974,0,2912.0,2.0,36.23,0.0,2848.0,2.0,0.0,35.81,35.48,0.0,2.0,2880.0,36.3,2912.0,2.0,0.0,,,,,,,
12067,143.75738804843394,4,11936,462,144.0,660,2,10.0,143.75738804843394,1683585975,0,2944.0,2.0,36.23,0.0,2912.0,2.0,0.0,35.83,35.44,0.0,2.0,2912.0,36.29,2976.0,2.0,0.0,,,,,,,
12257,143.7947273467379,4,12128,463,142.64,662,2,10.0,143.7947273467379,1683585977,0,3008.0,2.0,36.24,0.0,2944.0,2.0,0.0,35.86,35.4,0.0,2.0,2976.0,36.26,3008.0,2.0,0.0,,,,,,,
12447,143.75442529604965,4,12320,464,141.36,663,2,10.0,143.75442529604965,1683585978,0,3040.0,2.0,36.26,0.0,3008.0,2.0,0.0,35.91,35.39,0.0,2.0,3008.0,36.23,3072.0,2.0,0.0,,,,,,,
12637,143.7799347023601,4,12512,465,140.01,664,2,10.0,143.7799347023601,1683585979,0,3104.0,2.0,36.26,0.0,3040.0,2.0,0.0,35.94,35.35,0.0,2.0,3072.0,36.2,3104.0,2.0,0.0,,,,,,,
12827,143.7435454914899,4,12704,466,138.72,666,2,10.0,143.7435454914899,1683585981,0,3136.0,2.0,36.25,0.0,3104.0,2.0,0.0,36.0,35.34,0.0,2.0,3104.0,36.19,3168.0,2.0,0.0,,,,,,,
13019,143.75441954092057,4,12896,467,137.38,667,2,10.0,143.75441954092057,1683585982,0,3200.0,2.0,36.25,0.0,3136.0,2.0,0.0,36.02,35.31,0.0,2.0,3168.0,36.16,3200.0,2.0,0.0,,,,,,,
13210,143.78045190928108,4,13056,468,136.03,668,2,10.0,143.78045190928108,1683585983,0,3232.0,2.0,36.24,0.0,3200.0,2.0,0.0,36.04,35.33,0.0,2.0,3200.0,36.14,3264.0,2.0,0.0,,,,,,,
13400,143.78850233516684,4,13280,469,134.7,670,2,10.0,143.78850233516684,1683585985,0,3296.0,2.0,36.24,0.0,3232.0,2.0,0.0,36.06,35.33,0.0,2.0,3232.0,36.15,3296.0,2.0,0.0,,,,,,,
13590,143.74769630294804,4,13440,470,133.41,671,2,10.0,143.74769630294804,1683585986,0,3328.0,2.0,36.24,0.0,3296.0,2.0,0.0,36.09,35.32,0.0,2.0,3296.0,36.14,3360.0,2.0,0.0,,,,,,,
13782,143.8119759596785,4,13664,471,132.02,672,2,10.0,143.8119759596785,1683585987,0,3392.0,2.0,36.23,0.0,3328.0,2.0,0.0,36.09,35.28,0.0,2.0,3328.0,36.15,3392.0,2.0,0.0,,,,,,,
13974,143.82182563407662,4,13824,472,130.68,674,2,10.0,143.82182563407662,1683585989,0,3424.0,2.0,36.24,0.0,3392.0,2.0,0.0,36.14,35.29,0.0,2.0,3392.0,36.15,3456.0,2.0,0.0,,,,,,,
14165,143.81255173234774,4,14048,473,129.36,675,2,10.0,143.81255173234774,1683585990,0,3488.0,2.0,36.24,0.0,3424.0,2.0,0.0,36.14,35.29,0.0,2.0,3424.0,36.15,3488.0,2.0,0.0,,,,,,,
14356,143.80271056214843,4,14208,474,128.04,676,2,10.0,143.80271056214843,1683585991,0,3520.0,2.0,36.23,0.0,3488.0,2.0,0.0,36.17,35.3,0.0,2.0,3488.0,36.12,3552.0,2.0,0.0,,,,,,,
14546,143.79927916060797,4,14432,475,126.72,678,2,10.0,143.79927916060797,1683585993,0,3584.0,2.0,36.21,0.0,3520.0,2.0,0.0,36.19,35.29,0.0,2.0,3520.0,36.11,3584.0,2.0,0.0,,,,,,,
14737,143.8011373014656,4,14592,476,125.39,679,2,10.0,143.8011373014656,1683585994,0,3616.0,2.0,36.2,0.0,3584.0,2.0,0.0,36.21,35.29,0.0,2.0,3584.0,36.1,3648.0,2.0,0.0,,,,,,,
14928,143.84836508812452,4,14816,477,124.02,680,2,10.0,143.84836508812452,1683585995,0,3680.0,2.0,36.2,0.0,3616.0,2.0,0.0,36.21,35.3,0.0,2.0,3616.0,36.1,3680.0,2.0,0.0,,,,,,,
15119,143.83235965584373,4,14976,478,122.71,682,2,10.0,143.83235965584373,1683585997,0,3712.0,2.0,36.19,0.0,3680.0,2.0,0.0,36.23,35.33,0.0,2.0,3680.0,36.11,3744.0,2.0,0.0,,,,,,,
15310,143.86624447530818,4,15200,479,121.35,683,2,10.0,143.86624447530818,1683585998,0,3776.0,2.0,36.17,0.0,3712.0,2.0,0.0,36.24,35.33,0.0,2.0,3712.0,36.1,3776.0,2.0,0.0,,,,,,,
15500,143.8232232923547,4,15360,480,120.07,684,2,10.0,143.8232232923547,1683585999,0,3808.0,2.0,36.16,0.0,3776.0,2.0,0.0,36.26,35.33,0.0,2.0,3776.0,36.12,3840.0,2.0,0.0,,,,,,,
15691,143.85375927715688,4,15552,481,118.71,686,2,10.0,143.85375927715688,1683586001,0,3872.0,2.0,36.14,0.0,3808.0,2.0,0.0,36.25,35.33,0.0,2.0,3808.0,36.11,3872.0,2.0,0.0,,,,,,,
15882,143.81676015275508,4,15744,482,117.41,687,2,10.0,143.81676015275508,1683586002,0,3904.0,2.0,36.13,0.0,3872.0,2.0,0.0,36.26,35.32,0.0,2.0,3840.0,36.14,3936.0,2.0,0.0,,,,,,,
16073,143.8311702352973,4,15936,483,116.07,688,2,10.0,143.8311702352973,1683586003,0,3968.0,2.0,36.12,0.0,3904.0,2.0,0.0,36.27,35.31,0.0,2.0,3904.0,36.12,3968.0,2.0,0.0,,,,,,,
16263,143.8082072566824,4,16128,484,114.77,690,2,10.0,143.8082072566824,1683586005,0,4000.0,2.0,36.11,0.0,3968.0,2.0,0.0,36.28,35.3,0.0,2.0,3936.0,36.14,4032.0,2.0,0.0,,,,,,,
16454,143.8008511395197,4,16320,485,113.45,691,2,10.0,143.8008511395197,1683586006,0,4064.0,2.0,36.09,0.0,4000.0,2.0,0.0,36.28,35.31,0.0,2.0,4000.0,36.13,4064.0,2.0,0.0,,,,,,,
16645,143.77934307508934,4,16480,486,112.14,692,2,10.0,143.77934307508934,1683586007,0,4096.0,2.0,36.08,0.0,4064.0,2.0,0.0,36.28,35.29,0.0,2.0,4032.0,36.14,4128.0,2.0,0.0,,,,,,,
16837,143.8149701369552,4,16704,487,110.77,694,2,10.0,143.8149701369552,1683586009,0,4128.0,2.0,36.07,0.0,4096.0,2.0,0.0,36.27,35.29,0.0,2.0,4096.0,36.15,4160.0,2.0,0.0,,,,,,,
17027,143.79334503688048,4,16896,488,109.47,695,2,10.0,143.79334503688048,1683586010,0,4192.0,2.0,36.07,0.0,4160.0,2.0,0.0,36.27,35.3,0.0,2.0,4128.0,36.17,4224.0,2.0,0.0,,,,,,,
17217,143.76896235225692,4,17088,489,108.17,696,2,10.0,143.76896235225692,1683586011,0,4224.0,2.0,36.06,0.0,4224.0,2.0,0.0,36.28,35.25,0.0,2.0,4192.0,36.19,4256.0,2.0,0.0,,,,,,,
17408,143.7810762085026,4,17280,490,106.83,698,2,10.0,143.7810762085026,1683586013,0,4288.0,2.0,36.04,0.0,4256.0,2.0,0.0,36.28,35.25,0.0,2.0,4224.0,36.19,4320.0,2.0,0.0,,,,,,,
17598,143.7758691433616,4,17472,491,105.51,699,2,10.0,143.7758691433616,1683586014,0,4320.0,2.0,36.02,0.0,4320.0,2.0,0.0,36.28,35.28,0.0,2.0,4288.0,36.2,4352.0,2.0,0.0,,,,,,,
17788,143.74783247031178,4,17664,492,104.21,700,2,10.0,143.74783247031178,1683586015,0,4384.0,2.0,36.01,0.0,4352.0,2.0,0.0,36.29,35.28,0.0,2.0,4320.0,36.21,4416.0,2.0,0.0,,,,,,,
17979,143.72143322985153,4,17856,493,102.9,702,2,10.0,143.72143322985153,1683586017,0,4416.0,2.0,36.0,0.0,4416.0,2.0,0.0,36.3,35.27,0.0,2.0,4384.0,36.19,4448.0,2.0,0.0,,,,,,,
18169,143.7436970192739,4,18016,494,101.56,703,2,10.0,143.7436970192739,1683586018,0,4480.0,2.0,35.98,0.0,4448.0,2.0,0.0,36.29,35.27,0.0,2.0,4416.0,36.18,4512.0,2.0,0.0,,,,,,,
18361,143.79956645071178,4,18240,495,100.19,704,2,10.0,143.79956645071178,1683586019,0,4512.0,2.0,35.99,0.0,4512.0,2.0,0.0,36.29,35.27,0.0,2.0,4448.0,36.19,4544.0,2.0,0.0,,,,,,,
18551,143.76300609953995,4,18400,496,98.89,706,2,10.0,143.76300609953995,1683586021,0,4576.0,2.0,36.01,0.0,4544.0,2.0,0.0,36.29,35.29,0.0,2.0,4512.0,36.21,4608.0,2.0,0.0,,,,,,,
18743,143.79328821394608,4,18624,497,97.54,707,2,10.0,143.79328821394608,1683586022,0,4608.0,2.0,36.0,0.0,4608.0,2.0,0.0,36.3,35.27,0.0,2.0,4544.0,36.19,4640.0,2.0,0.0,,,,,,,
18934,143.78370160423356,4,18784,498,96.21,708,2,10.0,143.78370160423356,1683586023,0,4672.0,2.0,36.01,0.0,4640.0,2.0,0.0,36.29,35.29,0.0,2.0,4608.0,36.2,4704.0,2.0,0.0,,,,,,,
19124,143.76836727284345,4,19008,499,94.9,710,2,10.0,143.76836727284345,1683586025,0,4704.0,2.0,36.01,0.0,4704.0,2.0,0.0,36.26,35.3,0.0,2.0,4640.0,36.21,4736.0,2.0,0.0,,,,,,,
19315,143.7464327370858,4,19168,500,93.59,711,2,10.0,143.7464327370858,1683586026,0,4768.0,2.0,36.0,0.0,4736.0,2.0,0.0,36.27,35.3,0.0,2.0,4704.0,36.2,4800.0,2.0,0.0,,,,,,,
19537,143.71736327587288,4,19392,501,92.06,712,2,10.0,143.71736327587288,1683586027,0,4800.0,2.0,36.0,0.0,4800.0,2.0,0.0,36.25,35.28,0.0,2.0,4736.0,36.22,4832.0,2.0,0.0,,,,,,,
19726,143.65093849650566,4,19616,502,90.79,714,2,10.0,143.65093849650566,1683586029,0,4864.0,2.0,36.02,0.0,4832.0,2.0,0.0,36.24,35.27,0.0,2.0,4800.0,36.2,4896.0,2.0,0.0,,,,,,,
19917,143.65739476636227,4,19776,503,89.45,715,2,10.0,143.65739476636227,1683586030,0,4928.0,2.0,36.0,0.0,4896.0,2.0,0.0,36.21,35.25,0.0,2.0,4832.0,36.19,4960.0,2.0,0.0,,,,,,,
20108,143.67579297698086,4,20000,504,88.11,716,2,10.0,143.67579297698086,1683586031,0,4960.0,2.0,36.0,0.0,4928.0,2.0,0.0,36.22,35.26,0.0,2.0,4896.0,36.18,4992.0,2.0,0.0,,,,,,,
20298,143.64760863084226,4,20160,505,86.81,718,2,10.0,143.64760863084226,1683586033,0,5024.0,2.0,36.01,0.0,4992.0,2.0,0.0,36.22,35.26,0.0,2.0,4928.0,36.18,5056.0,2.0,0.0,,,,,,,
20488,143.62091104824475,4,20384,506,85.51,719,2,10.0,143.62091104824475,1683586034,0,5056.0,2.0,36.02,0.0,5024.0,2.0,0.0,36.21,35.23,0.0,2.0,4992.0,36.19,5088.0,2.0,0.0,,,,,,,
20679,143.65824348203722,4,20544,507,84.15,720,2,10.0,143.65824348203722,1683586035,0,5120.0,2.0,36.0,0.0,5088.0,2.0,0.0,36.21,35.21,0.0,2.0,5024.0,36.2,5152.0,2.0,0.0,,,,,,,
20869,143.66464696833236,4,20768,508,82.82,722,2,10.0,143.66464696833236,1683586037,0,5152.0,2.0,36.02,0.0,5120.0,2.0,0.0,36.2,35.22,0.0,2.0,5088.0,36.21,5184.0,2.0,0.0,,,,,,,
21061,143.6733147076394,4,20928,509,81.48,723,2,10.0,143.6733147076394,1683586038,0,5216.0,2.0,36.03,0.0,5184.0,2.0,0.0,36.18,35.24,0.0,2.0,5120.0,36.22,5248.0,2.0,0.0,,,,,,,
21251,143.6776097933894,4,21152,510,80.16,724,2,10.0,143.6776097933894,1683586039,0,5248.0,2.0,36.02,0.0,5216.0,2.0,0.0,36.17,35.27,0.0,2.0,5184.0,36.21,5280.0,2.0,0.0,,,,,,,
21443,143.68233989919213,4,21312,511,78.82,726,2,10.0,143.68233989919213,1683586041,0,5312.0,2.0,36.03,0.0,5280.0,2.0,0.0,36.16,35.28,0.0,2.0,5216.0,36.22,5344.0,2.0,0.0,,,,,,,
21634,143.66197657094972,4,21536,512,77.5,727,2,10.0,143.66197657094972,1683586042,0,5344.0,2.0,36.04,0.0,5312.0,2.0,0.0,36.16,35.26,0.0,2.0,5280.0,36.22,5376.0,2.0,0.0,,,,,,,
21824,143.6185200019724,4,21696,513,76.2,728,2,10.0,143.6185200019724,1683586043,0,5408.0,2.0,36.03,0.0,5376.0,2.0,0.0,36.14,35.27,0.0,2.0,5312.0,36.23,5440.0,2.0,0.0,,,,,,,
22014,143.63381548422603,4,21920,514,74.87,730,2,10.0,143.63381548422603,1683586045,0,5440.0,2.0,36.02,0.0,5408.0,2.0,0.0,36.12,35.27,0.0,2.0,5376.0,36.21,5472.0,2.0,0.0,,,,,,,
22204,143.65380170392334,4,22048,515,73.54,731,2,10.0,143.65380170392334,1683586046,0,5504.0,2.0,36.05,0.0,5472.0,2.0,0.0,36.09,35.27,0.0,2.0,5408.0,36.23,5536.0,2.0,0.0,,,,,,,
22394,143.61130139304868,4,22304,516,72.23,732,2,10.0,143.61130139304868,1683586047,0,5536.0,2.0,36.05,0.0,5504.0,2.0,0.0,36.09,35.28,0.0,2.0,5440.0,36.23,5568.0,2.0,0.0,,,,,,,
22585,143.62740679014198,4,22432,517,70.9,734,2,10.0,143.62740679014198,1683586049,0,5600.0,2.0,36.04,0.0,5568.0,2.0,0.0,36.07,35.28,0.0,2.0,5504.0,36.22,5632.0,2.0,0.0,,,,,,,
22775,143.62888382670008,4,22688,518,69.57,735,2,10.0,143.62888382670008,1683586050,0,5632.0,2.0,36.05,0.0,5600.0,2.0,0.0,36.05,35.3,0.0,2.0,5536.0,36.23,5664.0,2.0,0.0,,,,,,,
22967,143.62062450756846,4,22816,519,68.24,736,2,10.0,143.62062450756846,1683586051,0,5696.0,2.0,36.05,0.0,5664.0,2.0,0.0,36.03,35.32,0.0,2.0,5600.0,36.23,5728.0,2.0,0.0,,,,,,,
23157,143.6015505740483,4,23072,520,66.93,738,2,10.0,143.6015505740483,1683586053,0,5728.0,2.0,36.06,0.0,5696.0,2.0,0.0,36.01,35.32,0.0,2.0,5632.0,36.23,5760.0,2.0,0.0,,,,,,,
23348,143.60162036783765,4,23200,521,65.6,739,2,10.0,143.60162036783765,1683586054,0,5792.0,2.0,36.08,0.0,5760.0,2.0,0.0,35.99,35.31,0.0,2.0,5696.0,36.22,5824.0,2.0,0.0,,,,,,,
23539,143.62733891898637,4,23456,522,64.26,740,2,10.0,143.62733891898637,1683586055,0,5824.0,2.0,36.07,0.0,5792.0,2.0,0.0,35.98,35.32,0.0,2.0,5728.0,36.23,5856.0,2.0,0.0,,,,,,,
23729,143.5924267735949,4,23584,523,62.95,742,2,10.0,143.5924267735949,1683586057,0,5888.0,2.0,36.08,0.0,5856.0,2.0,0.0,35.96,35.34,0.0,2.0,5792.0,36.24,5920.0,2.0,0.0,,,,,,,
23919,143.56559822702994,4,23840,524,61.64,743,2,10.0,143.56559822702994,1683586058,0,5920.0,2.0,36.08,0.0,5888.0,2.0,0.0,35.94,35.34,0.0,2.0,5824.0,36.23,5952.0,2.0,0.0,,,,,,,
24109,143.56012973884378,4,23968,525,60.32,744,2,10.0,143.56012973884378,1683586059,0,5984.0,2.0,36.06,0.0,5952.0,2.0,0.0,35.94,35.34,0.0,2.0,5888.0,36.22,6016.0,2.0,0.0,,,,,,,
24299,143.52184600805367,4,24192,526,59.01,746,2,10.0,143.52184600805367,1683586061,0,6016.0,2.0,36.07,0.0,5984.0,2.0,0.0,35.94,35.32,0.0,2.0,5920.0,36.23,6048.0,2.0,0.0,,,,,,,
24490,143.52704971719731,4,24352,527,57.68,747,2,10.0,143.52704971719731,1683586062,0,6048.0,2.0,36.08,0.0,6048.0,2.0,0.0,35.93,35.31,0.0,2.0,5984.0,36.2,6112.0,2.0,0.0,,,,,,,
24680,143.53482327857603,4,24544,528,56.35,748,2,10.0,143.53482327857603,1683586063,0,6112.0,2.0,36.1,0.0,6080.0,2.0,0.0,35.93,35.29,0.0,2.0,6016.0,36.21,6144.0,2.0,0.0,,,,,,,
24870,143.53524469383342,4,24736,529,55.02,750,2,10.0,143.53524469383342,1683586065,0,6144.0,2.0,36.1,0.0,6144.0,2.0,0.0,35.92,35.29,0.0,2.0,6048.0,36.22,6208.0,2.0,0.0,,,,,,,
25061,143.55758053930978,4,24928,530,53.69,751,2,10.0,143.55758053930978,1683586066,0,6208.0,2.0,36.11,0.0,6176.0,2.0,0.0,35.92,35.27,0.0,2.0,6112.0,36.23,6240.0,2.0,0.0,,,,,,,
25250,143.50455438615884,4,25120,531,52.39,752,2,10.0,143.50455438615884,1683586067,0,6240.0,2.0,36.13,0.0,6240.0,2.0,0.0,35.9,35.29,0.0,2.0,6144.0,36.24,6304.0,2.0,0.0,,,,,,,
25439,143.47271584087096,4,25312,532,51.08,754,2,10.0,143.47271584087096,1683586069,0,6304.0,2.0,36.12,0.0,6272.0,2.0,0.0,35.9,35.27,0.0,2.0,6208.0,36.22,6336.0,2.0,0.0,,,,,,,
25629,143.4786610268471,4,25504,533,49.76,755,2,10.0,143.4786610268471,1683586070,0,6336.0,2.0,36.09,0.0,6336.0,2.0,0.0,35.91,35.26,0.0,2.0,6240.0,36.22,6400.0,2.0,0.0,,,,,,,
25819,143.45977452810405,4,25696,534,48.44,756,2,10.0,143.45977452810405,1683586071,0,6400.0,2.0,36.11,0.0,6368.0,2.0,0.0,35.91,35.25,0.0,2.0,6304.0,36.21,6432.0,2.0,0.0,,,,,,,
26008,143.4535047976817,4,25888,535,47.12,757,2,10.0,143.4535047976817,1683586072,0,6432.0,2.0,36.11,0.0,6432.0,2.0,0.0,35.89,35.24,0.0,2.0,6336.0,36.22,6496.0,2.0,0.0,,,,,,,
26199,143.4707837889561,4,26048,536,45.79,759,2,10.0,143.4707837889561,1683586074,0,6496.0,2.0,36.12,0.0,6464.0,2.0,0.0,35.9,35.24,0.0,2.0,6400.0,36.19,6528.0,2.0,0.0,,,,,,,
26389,143.48052365528685,4,26272,537,44.46,760,2,10.0,143.48052365528685,1683586075,0,6528.0,2.0,36.13,0.0,6496.0,2.0,0.0,35.89,35.24,0.0,2.0,6432.0,36.21,6592.0,2.0,0.0,,,,,,,
26580,143.4579492136539,4,26432,538,43.13,761,2,10.0,143.4579492136539,1683586076,0,6592.0,2.0,36.13,0.0,6560.0,2.0,0.0,35.88,35.25,0.0,2.0,6496.0,36.21,6624.0,2.0,0.0,,,,,,,
26769,143.42975189842903,4,26624,539,41.82,763,2,10.0,143.42975189842903,1683586078,0,6624.0,2.0,36.14,0.0,6592.0,2.0,0.0,35.87,35.25,0.0,2.0,6528.0,36.2,6688.0,2.0,0.0,,,,,,,
26959,143.41176605747393,4,26816,540,40.5,764,2,10.0,143.41176605747393,1683586079,0,6688.0,2.0,36.12,0.0,6656.0,2.0,0.0,35.87,35.24,0.0,2.0,6560.0,36.2,6720.0,2.0,0.0,,,,,,,
27149,143.41388391844492,4,27008,541,39.18,765,2,10.0,143.41388391844492,1683586080,0,6720.0,2.0,36.13,0.0,6688.0,2.0,0.0,35.86,35.2,0.0,2.0,6624.0,36.21,6784.0,2.0,0.0,,,,,,,
27339,143.39952076249452,4,27200,542,37.86,767,2,10.0,143.39952076249452,1683586082,0,6784.0,2.0,36.12,0.0,6752.0,2.0,0.0,35.88,35.2,0.0,2.0,6656.0,36.22,6816.0,2.0,0.0,,,,,,,
27530,143.37888881307066,4,27392,543,36.54,768,2,10.0,143.37888881307066,1683586083,0,6816.0,2.0,36.12,0.0,6784.0,2.0,0.0,35.88,35.17,0.0,2.0,6720.0,36.23,6880.0,2.0,0.0,,,,,,,
27720,143.4020962919605,4,27584,544,35.2,769,2,10.0,143.4020962919605,1683586084,0,6880.0,2.0,36.13,0.0,6848.0,2.0,0.0,35.88,35.16,0.0,2.0,6752.0,36.21,6912.0,2.0,0.0,,,,,,,
27911,143.4034182646697,4,27776,545,33.87,771,2,10.0,143.4034182646697,1683586086,0,6912.0,2.0,36.12,0.0,6880.0,2.0,0.0,35.87,35.18,0.0,2.0,6816.0,36.23,6976.0,2.0,0.0,,,,,,,
28102,143.4360963299818,4,27968,546,32.53,772,2,10.0,143.4360963299818,1683586087,0,6976.0,2.0,36.13,0.0,6944.0,2.0,0.0,35.9,35.18,0.0,2.0,6848.0,36.2,7008.0,2.0,0.0,,,,,,,
28292,143.41256806446282,4,28160,547,31.21,773,2,10.0,143.41256806446282,1683586088,0,7008.0,2.0,36.12,0.0,6976.0,2.0,0.0,35.92,35.18,0.0,2.0,6912.0,36.22,7072.0,2.0,0.0,,,,,,,
28483,143.4442469141547,4,28352,548,29.87,775,2,10.0,143.4442469141547,1683586090,0,7072.0,2.0,36.13,0.0,7040.0,2.0,0.0,35.92,35.16,0.0,2.0,6944.0,36.2,7104.0,2.0,0.0,,,,,,,
28673,143.45861904168441,4,28544,549,28.54,776,2,10.0,143.45861904168441,1683586091,0,7104.0,2.0,36.13,0.0,7072.0,2.0,0.0,35.92,35.19,0.0,2.0,7008.0,36.21,7168.0,2.0,0.0,,,,,,,
28864,143.4320991569089,4,28736,550,27.22,777,2,10.0,143.4320991569089,1683586092,0,7168.0,2.0,36.12,0.0,7136.0,2.0,0.0,35.92,35.21,0.0,2.0,7040.0,36.21,7200.0,2.0,0.0,,,,,,,
29054,143.4546534373789,4,28928,551,25.89,779,2,10.0,143.4546534373789,1683586094,0,7200.0,2.0,36.13,0.0,7168.0,2.0,0.0,35.89,35.2,0.0,2.0,7104.0,36.22,7264.0,2.0,0.0,,,,,,,
29245,143.4653218992816,4,29088,552,24.56,780,2,10.0,143.4653218992816,1683586095,0,7264.0,2.0,36.13,0.0,7232.0,2.0,0.0,35.89,35.22,0.0,2.0,7136.0,36.22,7296.0,2.0,0.0,,,,,,,
29435,143.4403900736816,4,29312,553,23.24,781,2,10.0,143.4403900736816,1683586096,0,7296.0,2.0,36.14,0.0,7264.0,2.0,0.0,35.89,35.23,0.0,2.0,7168.0,36.21,7360.0,2.0,0.0,,,,,,,
29625,143.44895213605855,4,29472,554,21.91,783,2,10.0,143.44895213605855,1683586098,0,7360.0,2.0,36.13,0.0,7328.0,2.0,0.0,35.89,35.2,0.0,2.0,7232.0,36.22,7392.0,2.0,0.0,,,,,,,
29815,143.47920815498082,4,29696,555,20.58,784,2,10.0,143.47920815498082,1683586099,0,7392.0,2.0,36.13,0.0,7360.0,2.0,0.0,35.89,35.19,0.0,2.0,7264.0,36.24,7456.0,2.0,0.0,,,,,,,
30004,143.4894426628845,4,29856,556,19.26,785,2,10.0,143.4894426628845,1683586100,0,7456.0,2.0,36.11,0.0,7424.0,2.0,0.0,35.93,35.2,0.0,2.0,7328.0,36.23,7488.0,2.0,0.0,,,,,,,
30195,143.4778689154449,4,30080,557,17.94,787,2,10.0,143.4778689154449,1683586102,0,7488.0,2.0,36.12,0.0,7456.0,2.0,0.0,35.92,35.2,0.0,2.0,7360.0,36.24,7552.0,2.0,0.0,,,,,,,
30385,143.49493022795414,4,30240,558,16.61,788,2,9.49,143.49493022795414,1683586103,0,7552.0,2.0,36.11,0.0,7520.0,2.0,0.0,35.93,35.19,0.0,2.0,7424.0,36.25,7584.0,2.0,0.0,,,,,,,
30575,143.47366421316556,4,30464,559,15.28,789,2,8.73,143.47366421316556,1683586104,0,7584.0,2.0,36.13,0.0,7552.0,2.0,0.0,35.93,35.18,0.0,2.0,7456.0,36.25,7648.0,2.0,0.0,,,,,,,
30765,143.43051262246885,4,30624,560,13.97,791,2,7.98,143.43051262246885,1683586106,0,7648.0,2.0,36.11,0.0,7616.0,2.0,0.0,35.95,35.16,0.0,2.0,7520.0,36.25,7680.0,2.0,0.0,,,,,,,
30955,143.45527957601,4,30848,561,12.64,792,2,7.22,143.45527957601,1683586107,0,7680.0,2.0,36.09,0.0,7648.0,2.0,0.0,35.94,35.16,0.0,2.0,7552.0,36.24,7744.0,2.0,0.0,,,,,,,
31145,143.4640620723643,4,31008,562,11.31,793,2,6.46,143.4640620723643,1683586108,0,7744.0,2.0,36.08,0.0,7712.0,2.0,0.0,35.95,35.19,0.0,2.0,7616.0,36.25,7776.0,2.0,0.0,,,,,,,
31336,143.44246128560906,4,31200,563,9.98,795,2,5.71,143.44246128560906,1683586110,0,7776.0,2.0,36.08,0.0,7744.0,2.0,0.0,35.97,35.17,0.0,2.0,7648.0,36.24,7840.0,2.0,0.0,,,,,,,
31526,143.4540626500485,4,31392,564,8.66,796,2,4.95,143.4540626500485,1683586111,0,7840.0,2.0,36.07,0.0,7808.0,2.0,0.0,35.96,35.16,0.0,2.0,7680.0,36.24,7872.0,2.0,0.0,,,,,,,
